fold,method,K,TopN,type,alpha,recall_ow,precision_ow
10,ipwr,30,10,optimized,1.0,0.007241923114498834,0.0029246344206974133
10,ipwr,30,15,optimized,1.0,0.013666130127924956,0.0037495313085864268
10,ipwr,30,20,optimized,1.0,0.02378497438831519,0.005230596175478066
10,ipwr,30,25,optimized,1.0,0.03599466331075054,0.006839145106861642
10,ipwr,30,30,optimized,1.0,0.054407495945035196,0.008661417322834646
10,ipwr,30,35,optimized,1.0,0.06852378621578642,0.009480957737425678
10,ipwr,30,40,optimized,1.0,0.0814850935296292,0.009955005624296964
10,ipwr,30,45,optimized,1.0,0.09373907545391066,0.010873640794900637
10,ipwr,30,50,optimized,1.0,0.10187800110403228,0.011046119235095613
10,ipwr,40,5,optimized,1.1,0.0026986324511633847,0.0026996625421822273
10,ipwr,40,10,optimized,1.1,0.005427812242309695,0.0025871766029246343
10,ipwr,40,15,optimized,1.1,0.0073551078563319685,0.002774653168353956
10,ipwr,40,20,optimized,1.1,0.0163721238188323,0.00421822272215973
10,ipwr,40,25,optimized,1.1,0.025404117946439472,0.005039370078740158
10,ipwr,40,30,optimized,1.1,0.037447078042521814,0.0063742032245969246
10,ipwr,40,35,optimized,1.1,0.047307825754936084,0.007327655471637474
10,ipwr,40,40,optimized,1.1,0.059640048012710424,0.008295838020247468
10,ipwr,40,45,optimized,1.1,0.06902030306092474,0.00889888763904512
10,ipwr,40,50,optimized,1.1,0.07916771793824239,0.009313835770528685
10,ipwr,50,5,optimized,1.2,0.00281675678336622,0.001799775028121485
10,ipwr,50,10,optimized,1.2,0.0036479392462564846,0.0015748031496062992
10,ipwr,50,15,optimized,1.2,0.005847096169822856,0.001799775028121485
10,ipwr,50,20,optimized,1.2,0.011026983954500174,0.003093363329583802
10,ipwr,50,25,optimized,1.2,0.016238061924957487,0.004004499437570304
10,ipwr,50,30,optimized,1.2,0.024524437613569663,0.004874390701162354
10,ipwr,50,35,optimized,1.2,0.03383068254973586,0.005817130001606942
10,ipwr,50,40,optimized,1.2,0.046067502655757105,0.006861642294713161
10,ipwr,50,45,optimized,1.2,0.05341552544020232,0.007424071991001125
10,ipwr,50,50,optimized,1.2,0.0626493047300936,0.007919010123734534
10,ipwr,60,5,optimized,1.25,0.0006699162604674417,0.0008998875140607425
10,ipwr,60,10,optimized,1.25,0.0011198600174978127,0.0006749156355455569
10,ipwr,60,15,optimized,1.25,0.0018921863663146,0.0011248593925759281
10,ipwr,60,20,optimized,1.25,0.00636577269161799,0.0021372328458942637
10,ipwr,60,25,optimized,1.25,0.010264664535490976,0.00296962879640045
10,ipwr,60,30,optimized,1.25,0.01792404989453888,0.004086989126359205
10,ipwr,60,35,optimized,1.25,0.029954940085613575,0.0055278804435159885
10,ipwr,60,40,optimized,1.25,0.0364930299041486,0.005961754780652419
10,ipwr,60,45,optimized,1.25,0.04471387925254722,0.006549181352330958
10,ipwr,60,50,optimized,1.25,0.054268889908535387,0.007289088863892014
10,ipwr,70,5,optimized,1.3,0.0001827896512935883,0.00044994375703037124
10,ipwr,70,10,optimized,1.3,0.0014237782524148047,0.0005624296962879641
10,ipwr,70,15,optimized,1.3,0.0025287662527908815,0.000974878140232471
10,ipwr,70,20,optimized,1.3,0.004100150271405761,0.0014623172103487066
10,ipwr,70,25,optimized,1.3,0.010133860949296945,0.003104611923509561
10,ipwr,70,30,optimized,1.3,0.016726316162467333,0.004199475065616798
10,ipwr,70,35,optimized,1.3,0.02529988825966148,0.005174353205849269
10,ipwr,70,40,optimized,1.3,0.03202103739150928,0.005596175478065241
10,ipwr,70,45,optimized,1.3,0.043073154300416555,0.006374203224596925
10,ipwr,70,50,optimized,1.3,0.05181856306342954,0.007086614173228346
10,ipwr,80,5,optimized,1.35,0.00023939676713343163,0.0008998875140607425
10,ipwr,80,10,optimized,1.35,0.0013330100654711393,0.0008998875140607425
10,ipwr,80,15,optimized,1.35,0.0020549550239917893,0.0011998500187476566
10,ipwr,80,20,optimized,1.35,0.006443775324609879,0.0021372328458942632
10,ipwr,80,25,optimized,1.35,0.010912447509817498,0.003329583802024747
10,ipwr,80,30,optimized,1.35,0.01898753436228144,0.004236970378702662
10,ipwr,80,35,optimized,1.35,0.024597765472404595,0.005110075526273502
10,ipwr,80,40,optimized,1.35,0.03182899647167002,0.005680539932508437
10,ipwr,80,45,optimized,1.35,0.04287977168363233,0.006324209473815772
10,ipwr,80,50,optimized,1.35,0.05277756127000476,0.006996625421822272
10,ipwr,90,5,optimized,1.4,0.0009910889451682147,0.0015748031496062992
10,ipwr,90,10,optimized,1.4,0.0012081670735600606,0.0011248593925759281
10,ipwr,90,15,optimized,1.4,0.003024326216846076,0.0016497937757780278
10,ipwr,90,20,optimized,1.4,0.005170172808699416,0.002362204724409449
10,ipwr,90,25,optimized,1.4,0.009289508812836586,0.003329583802024747
10,ipwr,90,30,optimized,1.4,0.016005041748841965,0.004011998500187477
10,ipwr,90,35,optimized,1.4,0.02316475372724437,0.004885103647758317
10,ipwr,90,40,optimized,1.4,0.03096195269483652,0.0055680539932508434
10,ipwr,90,45,optimized,1.4,0.04052798321467217,0.006399200099987501
10,ipwr,90,50,optimized,1.4,0.048710012917403823,0.006906636670416199
10,ipwr,100,5,optimized,1.45,0.00043744531933508307,0.00044994375703037124
10,ipwr,100,10,optimized,1.45,0.0011597814979009975,0.0005624296962879641
10,ipwr,100,15,optimized,1.45,0.0023169670195409622,0.000974878140232471
10,ipwr,100,20,optimized,1.45,0.004330464083656699,0.0019122609673790777
10,ipwr,100,25,optimized,1.45,0.008865194757307508,0.002924634420697413
10,ipwr,100,30,optimized,1.45,0.014900578767274221,0.003787026621672291
10,ipwr,100,35,optimized,1.45,0.021364058335190828,0.004467298730515828
10,ipwr,100,40,optimized,1.45,0.0312124775486039,0.00545556805399325
10,ipwr,100,45,optimized,1.45,0.03960829171708851,0.006224221972253468
10,ipwr,100,50,optimized,1.45,0.04766959087519523,0.0066141732283464556
10,itr,10,5,baseline,1.0,0.009237357258875473,0.014173228346456694
10,itr,10,10,baseline,1.0,0.016785144750289024,0.012823397075365582
10,itr,10,15,baseline,1.0,0.03155334839459097,0.014098237720284965
10,itr,10,20,baseline,1.0,0.0446236505993518,0.014341957255343082
10,itr,10,25,baseline,1.0,0.059083128029189365,0.014533183352080991
10,itr,10,30,baseline,1.0,0.06939154375321104,0.014173228346456693
10,itr,10,35,baseline,1.0,0.08046628406638981,0.014076811827093041
10,itr,10,40,baseline,1.0,0.08996567993728703,0.013892013498312712
10,itr,10,45,baseline,1.0,0.0992646899988856,0.013498312710911136
10,itr,10,50,baseline,1.0,0.11218770628712871,0.013543307086614172
10,itr,20,5,baseline,1.0,0.006253237515961835,0.009448818897637795
10,itr,20,10,baseline,1.0,0.017555890247864712,0.012260967379077618
10,itr,20,15,baseline,1.0,0.02531819706972117,0.01229846269216348
10,itr,20,20,baseline,1.0,0.037028539265076266,0.012598425196850395
10,itr,20,25,baseline,1.0,0.04464726548490227,0.012238470191226097
10,itr,20,30,baseline,1.0,0.05501422616946085,0.012410948631421071
10,itr,20,35,baseline,1.0,0.06602495722364488,0.012437730997910975
10,itr,20,40,baseline,1.0,0.07440184248491265,0.012570303712035996
10,itr,20,45,baseline,1.0,0.08450705091980028,0.012748406449193849
10,itr,20,50,baseline,1.0,0.09609536922307642,0.012755905511811024
10,itr,30,5,baseline,1.0,0.006410848832909658,0.010348706411698539
10,itr,30,10,baseline,1.0,0.014922957811156191,0.010123734533183352
10,itr,30,15,baseline,1.0,0.020981848531997062,0.009973753280839895
10,itr,30,20,baseline,1.0,0.028406745085780557,0.010067491563554557
10,itr,30,25,baseline,1.0,0.03536390801206307,0.010123734533183352
10,itr,30,30,baseline,1.0,0.04004934185439179,0.009748781402324712
10,itr,30,35,baseline,1.0,0.04599004986404843,0.009770207295516632
10,itr,30,40,baseline,1.0,0.05539756729523454,0.010264341957255342
10,itr,30,45,baseline,1.0,0.06652120840127974,0.0105986751656043
10,itr,30,50,baseline,1.0,0.07948565223541713,0.011293588301462319
10,itr,40,5,baseline,1.0,0.0036062706845180633,0.00764904386951631
10,itr,40,10,baseline,1.0,0.00784292514885132,0.00843644544431946
10,itr,40,15,baseline,1.0,0.01356779198172169,0.008623922009748783
10,itr,40,20,baseline,1.0,0.016863344236996668,0.008211473565804274
10,itr,40,25,baseline,1.0,0.021524916456953615,0.00782902137232846
10,itr,40,30,baseline,1.0,0.03006436250201525,0.00817397825271841
10,itr,40,35,baseline,1.0,0.03838787254373931,0.008420376024425517
10,itr,40,40,baseline,1.0,0.044419576312986916,0.008520809898762655
10,itr,40,45,baseline,1.0,0.0537765073768834,0.008998875140607425
10,itr,40,50,baseline,1.0,0.06461646491762447,0.009291338582677167
10,itr,50,5,baseline,1.0,0.0043091081117945405,0.006074240719910012
10,itr,50,10,baseline,1.0,0.008534812465525654,0.005736782902137233
10,itr,50,15,baseline,1.0,0.0148940161674667,0.006449193850768654
10,itr,50,20,baseline,1.0,0.018542915730305816,0.006130483689538809
10,itr,50,25,baseline,1.0,0.025281877863778425,0.006434195725534309
10,itr,50,30,baseline,1.0,0.030495216146494062,0.0065616797900262475
10,itr,50,35,baseline,1.0,0.036421403606651546,0.0068777117146071026
10,itr,50,40,baseline,1.0,0.04372157831826497,0.007255343082114736
10,itr,50,45,baseline,1.0,0.05154386310529218,0.00764904386951631
10,itr,50,50,baseline,1.0,0.060789488267625126,0.008031496062992126
10,itr,60,5,baseline,1.0,0.002355178928650008,0.00359955005624297
10,itr,60,10,baseline,1.0,0.006001495986912864,0.003712035995500563
10,itr,60,15,baseline,1.0,0.009292823506379626,0.0042744656917885265
10,itr,60,20,baseline,1.0,0.013673262563569618,0.00455568053993251
10,itr,60,25,baseline,1.0,0.01720123433757043,0.004544431946006749
10,itr,60,30,baseline,1.0,0.020732491658341484,0.004799400074990626
10,itr,60,35,baseline,1.0,0.027084693714982382,0.005335047404788686
10,itr,60,40,baseline,1.0,0.03293295692628575,0.0059336332958380205
10,itr,60,45,baseline,1.0,0.042100153571602975,0.006499187601549807
10,itr,60,50,baseline,1.0,0.050297690628287095,0.0070416197975253095
10,itr,70,5,baseline,1.0,0.0036209328062194357,0.00562429696287964
10,itr,70,10,baseline,1.0,0.007045746485754565,0.004724409448818898
10,itr,70,15,baseline,1.0,0.008590186347197565,0.003899512560929884
10,itr,70,20,baseline,1.0,0.01282923662259856,0.003993250843644544
10,itr,70,25,baseline,1.0,0.015498071448499278,0.004184476940382453
10,itr,70,30,baseline,1.0,0.02012912251514779,0.00464941882264717
10,itr,70,35,baseline,1.0,0.024782201544547626,0.004981520167121967
10,itr,70,40,baseline,1.0,0.03085478223977805,0.005427446569178853
10,itr,70,45,baseline,1.0,0.03773504632838839,0.0059492563429571306
10,itr,70,50,baseline,1.0,0.04993585704171185,0.006704161979752532
10,itr,80,5,baseline,1.0,0.0010429702780658911,0.0015748031496062994
10,itr,80,10,baseline,1.0,0.0035354283350954047,0.0021372328458942632
10,itr,80,15,baseline,1.0,0.006207770727703027,0.0024746906636670418
10,itr,80,20,baseline,1.0,0.008749833451223332,0.0028683914510686166
10,itr,80,25,baseline,1.0,0.011118799006353116,0.0028796400449943764
10,itr,80,30,baseline,1.0,0.014883406707376659,0.003487064116985377
10,itr,80,35,baseline,1.0,0.019706487120058885,0.004178049172424875
10,itr,80,40,baseline,1.0,0.02993275740419152,0.005061867266591676
10,itr,80,45,baseline,1.0,0.036939624181498175,0.005849268841394825
10,itr,80,50,baseline,1.0,0.04533467921957925,0.006231721034870642
10,itr,90,5,baseline,1.0,0.002313834147354957,0.0038245219347581554
10,itr,90,10,baseline,1.0,0.004397899937832446,0.003487064116985377
10,itr,90,15,baseline,1.0,0.006375207456552552,0.0029996250468691415
10,itr,90,20,baseline,1.0,0.00929838539097908,0.003262092238470192
10,itr,90,25,baseline,1.0,0.014099976107841415,0.0035095613048368953
10,itr,90,30,baseline,1.0,0.017426704234114344,0.0038245219347581554
10,itr,90,35,baseline,1.0,0.020941643303116316,0.00421018801221276
10,itr,90,40,baseline,1.0,0.02688693239822937,0.004836895388076491
10,itr,90,45,baseline,1.0,0.033293448951856985,0.005374328208973878
10,itr,90,50,baseline,1.0,0.04375350588332055,0.005736782902137232
10,itr,100,5,baseline,1.0,0.0013426893066938062,0.0008998875140607425
10,itr,100,10,baseline,1.0,0.0029496676522415945,0.001687289088863892
10,itr,100,15,baseline,1.0,0.004082679221284187,0.001799775028121485
10,itr,100,20,baseline,1.0,0.005912203015167698,0.001968503937007874
10,itr,100,25,baseline,1.0,0.009531345090440256,0.0024746906636670418
10,itr,100,30,baseline,1.0,0.013364985515756723,0.0029246344206974124
10,itr,100,35,baseline,1.0,0.01929389366551343,0.003535272376667202
10,itr,100,40,baseline,1.0,0.025396636556721433,0.004358830146231721
10,itr,100,45,baseline,1.0,0.03312391925536026,0.005024371953505812
10,itr,100,50,baseline,1.0,0.04039362715919459,0.005489313835770529
10,itr,10,5,optimized,0.0,0.007012545485766518,0.010348706411698539
10,itr,10,10,optimized,0.0,0.013562143556736917,0.009336332958380203
10,itr,10,15,optimized,0.0,0.021830900089805805,0.009598800149981254
10,itr,10,20,optimized,0.0,0.03186924797813956,0.010517435320584929
10,itr,10,25,optimized,0.0,0.040620597947027555,0.010303712035995501
10,itr,10,30,optimized,0.0,0.050848040483244,0.010386201724784404
10,itr,10,35,optimized,0.0,0.058730054974530044,0.010509400610637954
10,itr,10,40,optimized,0.0,0.06566167856250038,0.010826771653543307
10,itr,10,45,optimized,0.0,0.07785207921592657,0.011498562679665042
10,itr,10,50,optimized,0.0,0.09188423719541737,0.012283464566929133
10,itr,20,5,optimized,0.05,0.011328960949851613,0.013723284589426323
10,itr,20,10,optimized,0.05,0.01959546879154144,0.013948256467941508
10,itr,20,15,optimized,0.05,0.026442208509476053,0.012598425196850394
10,itr,20,20,optimized,0.05,0.03720734384723447,0.012935883014623173
10,itr,20,25,optimized,0.05,0.045928347198514304,0.01219347581552306
10,itr,20,30,optimized,0.05,0.056863347637705605,0.012448443944506936
10,itr,20,35,optimized,0.05,0.06630026984449829,0.012148481439820023
10,itr,20,40,optimized,0.05,0.0752552485454513,0.012260967379077616
10,itr,20,45,optimized,0.05,0.08698219536541665,0.012448443944506936
10,itr,20,50,optimized,0.05,0.0964518065041816,0.012440944881889762
10,itr,30,5,optimized,0.05,0.004946407714101234,0.007874015748031498
10,itr,30,10,optimized,0.05,0.012796610959476639,0.00843644544431946
10,itr,30,15,optimized,0.05,0.021633118585498,0.00922384701912261
10,itr,30,20,optimized,0.05,0.027791448408858273,0.00922384701912261
10,itr,30,25,optimized,0.05,0.03267884483639715,0.009223847019122608
10,itr,30,30,optimized,0.05,0.03979417549288443,0.009411323584551932
10,itr,30,35,optimized,0.05,0.046019477416138585,0.00932026353848626
10,itr,30,40,optimized,0.05,0.054253806332278186,0.009758155230596177
10,itr,30,45,optimized,0.05,0.06456686720556566,0.009898762654668165
10,itr,30,50,optimized,0.05,0.07606825929395637,0.01046119235095613
10,itr,40,5,optimized,0.5,0.005284818457139602,0.00967379077615298
10,itr,40,10,optimized,0.5,0.01003807912009907,0.0093363329583802
10,itr,40,15,optimized,0.5,0.015036243123963608,0.008998875140607425
10,itr,40,20,optimized,0.5,0.01775460526820344,0.008155230596175478
10,itr,40,25,optimized,0.5,0.023550051737895157,0.008368953880764906
10,itr,40,30,optimized,0.5,0.03009478530654853,0.00843644544431946
10,itr,40,35,optimized,0.5,0.03684739036208727,0.008548931383577053
10,itr,40,40,optimized,0.5,0.0442731152118754,0.00860517435320585
10,itr,40,45,optimized,0.5,0.05264763442440616,0.008748906386701663
10,itr,40,50,optimized,0.5,0.06493280925386107,0.009111361079865016
10,itr,50,5,optimized,0.5,0.005399983406170133,0.008098987626546681
10,itr,50,10,optimized,0.5,0.00819369317454755,0.006299212598425198
10,itr,50,15,optimized,0.5,0.011430532929894868,0.005924259467566555
10,itr,50,20,optimized,0.5,0.015369440983115452,0.006355455568053994
10,itr,50,25,optimized,0.5,0.021477681048196442,0.006299212598425197
10,itr,50,30,optimized,0.5,0.02595467582475032,0.006449193850768655
10,itr,50,35,optimized,0.5,0.031597312545911284,0.006620600996304033
10,itr,50,40,optimized,0.5,0.039314467082394916,0.006974128233970753
10,itr,50,45,optimized,0.5,0.04824236431595963,0.007499062617172853
10,itr,50,50,optimized,0.5,0.05658980603378269,0.00780652418447694
10,itr,60,5,optimized,0.55,0.004414333880835359,0.00562429696287964
10,itr,60,10,optimized,0.55,0.005930753705821876,0.0042744656917885265
10,itr,60,15,optimized,0.55,0.009983970879191794,0.004799400074990626
10,itr,60,20,optimized,0.55,0.014280968340665985,0.00483689538807649
10,itr,60,25,optimized,0.55,0.016893325969374123,0.004904386951631047
10,itr,60,30,optimized,0.55,0.022358698369574333,0.005061867266591676
10,itr,60,35,optimized,0.55,0.026123385668540236,0.00536718624457657
10,itr,60,40,optimized,0.55,0.03288341567528671,0.005989876265466817
10,itr,60,45,optimized,0.55,0.04195936263496531,0.0065991751031121105
10,itr,60,50,optimized,0.55,0.0521774887763555,0.007154105736782903
10,itr,70,5,optimized,0.75,0.003276794018530829,0.00562429696287964
10,itr,70,10,optimized,0.75,0.0051727425006790635,0.004611923509561304
10,itr,70,15,optimized,0.75,0.007457065526077217,0.00412448443944507
10,itr,70,20,optimized,0.75,0.010924933477989927,0.00421822272215973
10,itr,70,25,optimized,0.75,0.013884227781630506,0.004454443194600675
10,itr,70,30,optimized,0.75,0.018904664705299917,0.004686914135733034
10,itr,70,35,optimized,0.75,0.023256773509657543,0.005110075526273502
10,itr,70,40,optimized,0.75,0.028680796940163716,0.005539932508436445
10,itr,70,45,optimized,0.75,0.03619661470144808,0.005924259467566555
10,itr,70,50,optimized,0.75,0.048989255885679636,0.0065916760404949384
10,itr,80,5,optimized,0.95,0.000977150583449796,0.0024746906636670418
10,itr,80,10,optimized,0.95,0.003333667840871468,0.0026996625421822277
10,itr,80,15,optimized,0.95,0.006593136040614162,0.002774653168353956
10,itr,80,20,optimized,0.95,0.008503865343149751,0.00281214848143982
10,itr,80,25,optimized,0.95,0.011184343894062263,0.0028796400449943764
10,itr,80,30,optimized,0.95,0.016474818192588184,0.00359955005624297
10,itr,80,35,optimized,0.95,0.020759309279535478,0.00421018801221276
10,itr,80,40,optimized,0.95,0.030278606247020997,0.0050337457817772775
10,itr,80,45,optimized,0.95,0.03674778424141953,0.005699287589051368
10,itr,80,50,optimized,0.95,0.04534830497990444,0.006164229471316086
10,itr,90,5,optimized,1.2,0.0009173708520210486,0.0020247469066366703
10,itr,90,10,optimized,1.2,0.0028356390069641467,0.002924634420697413
10,itr,90,15,optimized,1.2,0.004688359826294403,0.0029996250468691415
10,itr,90,20,optimized,1.2,0.007142886926490793,0.0028683914510686166
10,itr,90,25,optimized,1.2,0.011305247911272001,0.003194600674915636
10,itr,90,30,optimized,1.2,0.015770019089181023,0.0036745406824146985
10,itr,90,35,optimized,1.2,0.020344365205986224,0.004081632653061225
10,itr,90,40,optimized,1.2,0.02746463594570972,0.004780652418447694
10,itr,90,45,optimized,1.2,0.03381363128039879,0.00542432195975503
10,itr,90,50,optimized,1.2,0.043852436186205615,0.005736782902137232
10,itr,100,5,optimized,1.35,0.0018604831702739742,0.003149606299212599
10,itr,100,10,optimized,1.35,0.003385843970762149,0.0026996625421822277
10,itr,100,15,optimized,1.35,0.005115593509996028,0.002924634420697413
10,itr,100,20,optimized,1.35,0.006294017635551762,0.0025871766029246343
10,itr,100,25,optimized,1.35,0.009443987588108892,0.00296962879640045
10,itr,100,30,optimized,1.35,0.01329191194221997,0.003262092238470192
10,itr,100,35,optimized,1.35,0.019463562058443396,0.003824521934758155
10,itr,100,40,optimized,1.35,0.024467203700305185,0.004471316085489315
10,itr,100,45,optimized,1.35,0.03089833300558954,0.00497437820272466
10,itr,100,50,optimized,1.35,0.039219086476779894,0.005376827896512936
10,jaccard,10,5,baseline,1.0,0.01580168560217107,0.010798650168728911
10,jaccard,10,10,baseline,1.0,0.038906656117962526,0.011811023622047246
10,jaccard,10,15,baseline,1.0,0.0648179643013644,0.013198350206224223
10,jaccard,10,20,baseline,1.0,0.09076566665165846,0.014341957255343082
10,jaccard,10,25,baseline,1.0,0.11300306027262043,0.015838020247469067
10,jaccard,10,30,baseline,1.0,0.13775687678284568,0.01679790026246719
10,jaccard,10,35,baseline,1.0,0.16763575550170007,0.018511971717820985
10,jaccard,10,40,baseline,1.0,0.1964457391456273,0.02041619797525309
10,jaccard,10,45,baseline,1.0,0.22698303851230597,0.021672290963629545
10,jaccard,10,50,baseline,1.0,0.24962431296019788,0.022677165354330713
10,jaccard,20,5,baseline,1.0,0.00696738493286951,0.0053993250843644555
10,jaccard,20,10,baseline,1.0,0.015784575345087527,0.005849268841394826
10,jaccard,20,15,baseline,1.0,0.025582039883982412,0.006299212598425197
10,jaccard,20,20,baseline,1.0,0.04858378074012362,0.007705286839145106
10,jaccard,20,25,baseline,1.0,0.06273776810351245,0.008638920134983127
10,jaccard,20,30,baseline,1.0,0.0823270651782264,0.00982377202849644
10,jaccard,20,35,baseline,1.0,0.10165054646051276,0.011377149284910815
10,jaccard,20,40,baseline,1.0,0.12069860184092578,0.012795275590551181
10,jaccard,20,45,baseline,1.0,0.14998246550879793,0.014698162729658792
10,jaccard,20,50,baseline,1.0,0.17640613666221516,0.016242969628796403
10,jaccard,30,5,baseline,1.0,0.002543026277559461,0.0022497187851518562
10,jaccard,30,10,baseline,1.0,0.006112475282769213,0.002362204724409449
10,jaccard,30,15,baseline,1.0,0.014408220151245123,0.0032995875515560557
10,jaccard,30,20,baseline,1.0,0.026893771882392316,0.004611923509561304
10,jaccard,30,25,baseline,1.0,0.03893046745055434,0.005669291338582678
10,jaccard,30,30,baseline,1.0,0.054489831301603286,0.00791151106111736
10,jaccard,30,35,baseline,1.0,0.07219810699637196,0.00932026353848626
10,jaccard,30,40,baseline,1.0,0.0906406208908491,0.01043307086614173
10,jaccard,30,45,baseline,1.0,0.11636053186753624,0.01229846269216348
10,jaccard,30,50,baseline,1.0,0.14067471209434967,0.013768278965129358
10,jaccard,40,5,baseline,1.0,0.001846129123969394,0.001799775028121485
10,jaccard,40,10,baseline,1.0,0.002895997890373593,0.0012373453318335209
10,jaccard,40,15,baseline,1.0,0.00769130093030395,0.0023247094113235845
10,jaccard,40,20,baseline,1.0,0.016485591039146853,0.0037682789651293596
10,jaccard,40,25,baseline,1.0,0.025788440583092417,0.004859392575928008
10,jaccard,40,30,baseline,1.0,0.0353119984144682,0.005999250093738283
10,jaccard,40,35,baseline,1.0,0.050303341525293664,0.007263377792061707
10,jaccard,40,40,baseline,1.0,0.0673865822874337,0.009223847019122608
10,jaccard,40,45,baseline,1.0,0.08565740057327044,0.010423697037870265
10,jaccard,40,50,baseline,1.0,0.10761513369728772,0.011743532058492689
10,jaccard,50,5,baseline,1.0,0.0027282303997714576,0.0015748031496062994
10,jaccard,50,10,baseline,1.0,0.004695677138102098,0.0015748031496062992
10,jaccard,50,15,baseline,1.0,0.006994953158590599,0.001949756280464942
10,jaccard,50,20,baseline,1.0,0.014060858688192044,0.003205849268841395
10,jaccard,50,25,baseline,1.0,0.020876843387908392,0.004409448818897638
10,jaccard,50,30,baseline,1.0,0.028534897365669696,0.00588676415448069
10,jaccard,50,35,baseline,1.0,0.0428578078901686,0.0073919331512132406
10,jaccard,50,40,baseline,1.0,0.05532769787773247,0.00857705286839145
10,jaccard,50,45,baseline,1.0,0.07375026152111507,0.009998750156230472
10,jaccard,50,50,baseline,1.0,0.09407294625217699,0.011293588301462319
10,jaccard,60,5,baseline,1.0,0.0009659506847358366,0.0011248593925759281
10,jaccard,60,10,baseline,1.0,0.0026398485903547774,0.0010123734533183351
10,jaccard,60,15,baseline,1.0,0.006418812408688674,0.0013498312710911139
10,jaccard,60,20,baseline,1.0,0.0076796388699434575,0.0019122609673790775
10,jaccard,60,25,baseline,1.0,0.014255604886160952,0.0035095613048368953
10,jaccard,60,30,baseline,1.0,0.02556505928268399,0.00509936257967754
10,jaccard,60,35,baseline,1.0,0.03951351233124082,0.006909850554394986
10,jaccard,60,40,baseline,1.0,0.05330786667605326,0.008183352080989876
10,jaccard,60,45,baseline,1.0,0.06660279139460383,0.009523809523809525
10,jaccard,60,50,baseline,1.0,0.08348860369440232,0.010416197975253094
10,jaccard,70,5,baseline,1.0,0.0008253838400070121,0.0006749156355455569
10,jaccard,70,10,baseline,1.0,0.0026680106545123416,0.0007874015748031497
10,jaccard,70,15,baseline,1.0,0.004584196810826377,0.000974878140232471
10,jaccard,70,20,baseline,1.0,0.006920736529995898,0.001687289088863892
10,jaccard,70,25,baseline,1.0,0.011702994656585992,0.0030596175478065243
10,jaccard,70,30,baseline,1.0,0.019884726370289138,0.004724409448818898
10,jaccard,70,35,baseline,1.0,0.028210407498288907,0.006299212598425197
10,jaccard,70,40,baseline,1.0,0.04038604683216079,0.007227221597300338
10,jaccard,70,45,baseline,1.0,0.05810431498507527,0.00862392200974878
10,jaccard,70,50,baseline,1.0,0.07229495260640306,0.009651293588301465
10,jaccard,80,5,baseline,1.0,0.001244592325119024,0.0006749156355455569
10,jaccard,80,10,baseline,1.0,0.0016787485819027153,0.0005624296962879641
10,jaccard,80,15,baseline,1.0,0.0018333345218181209,0.0005249343832020997
10,jaccard,80,20,baseline,1.0,0.004810971676235809,0.001631046119235096
10,jaccard,80,25,baseline,1.0,0.008065845751464585,0.002834645669291339
10,jaccard,80,30,baseline,1.0,0.016771345639538204,0.004724409448818898
10,jaccard,80,35,baseline,1.0,0.02174101763965106,0.00562429696287964
10,jaccard,80,40,baseline,1.0,0.03346610313014205,0.006861642294713161
10,jaccard,80,45,baseline,1.0,0.04895977391847898,0.008223972003499563
10,jaccard,80,50,baseline,1.0,0.0644221840420905,0.009313835770528684
10,jaccard,90,5,baseline,1.0,8.034709946970914e-05,0.00022497187851518562
10,jaccard,90,10,baseline,1.0,0.00031246094238220225,0.00044994375703037124
10,jaccard,90,15,baseline,1.0,0.0007624046994125734,0.0005249343832020997
10,jaccard,90,20,baseline,1.0,0.00182148895250547,0.0012373453318335209
10,jaccard,90,25,baseline,1.0,0.005191277484605958,0.0024746906636670418
10,jaccard,90,30,baseline,1.0,0.012283332194831848,0.0040494938132733405
10,jaccard,90,35,baseline,1.0,0.018958259328792162,0.0053029085650008025
10,jaccard,90,40,baseline,1.0,0.028571669371120142,0.00688976377952756
10,jaccard,90,45,baseline,1.0,0.04240527506287689,0.007749031371078616
10,jaccard,90,50,baseline,1.0,0.058081157611545094,0.008998875140607425
10,jaccard,100,5,baseline,1.0,0.0005311836020497438,0.0011248593925759281
10,jaccard,100,10,baseline,1.0,0.000784828367042355,0.0007874015748031497
10,jaccard,100,15,baseline,1.0,0.0012087586293480833,0.0008248968878890138
10,jaccard,100,20,baseline,1.0,0.002652532821331381,0.00140607424071991
10,jaccard,100,25,baseline,1.0,0.007220859591517796,0.0025646794150731155
10,jaccard,100,30,baseline,1.0,0.012703650567984484,0.00412448443944507
10,jaccard,100,35,baseline,1.0,0.019308365024287157,0.005367186244576569
10,jaccard,100,40,baseline,1.0,0.029005025902694662,0.006580427446569178
10,jaccard,100,45,baseline,1.0,0.040498730115885756,0.00752405949256343
10,jaccard,100,50,baseline,1.0,0.05309972601325038,0.0087289088863892
10,jaccard,10,5,optimized,0.6,0.015240386063552913,0.011923509561304838
10,jaccard,10,10,optimized,0.6,0.03588883875939771,0.011923509561304838
10,jaccard,10,15,optimized,0.6,0.0636645178567866,0.01327334083239595
10,jaccard,10,20,optimized,0.6,0.09069206462213315,0.01422947131608549
10,jaccard,10,25,optimized,0.6,0.11251748426531687,0.015613048368953882
