fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall
4,pcc,1.0,baseline,90,50,1.0061194338081056,0.7986288265960667,0.5774020431490995,0.9991848751813269
4,pcc,4.0,optimized,100,5,1.035253069524625,0.8161838115716141,0.662778366914104,0.7155205899907692
4,pcc,4.0,optimized,100,10,1.035253069524625,0.8161838115716141,0.6233811375380833,0.8752681010949291
4,pcc,4.0,optimized,100,15,1.035253069524625,0.8161838115716141,0.6028691645340638,0.9439413982280219
4,pcc,4.0,optimized,100,20,1.035253069524625,0.8161838115716141,0.5910529913009894,0.9733602353413192
4,pcc,4.0,optimized,100,25,1.035253069524625,0.8161838115716141,0.5848408990300654,0.9882100583737107
4,pcc,4.0,optimized,100,30,1.035253069524625,0.8161838115716141,0.5811430149544434,0.9946171380457222
4,pcc,4.0,optimized,100,35,1.035253069524625,0.8161838115716141,0.579158257279111,0.9973018780876677
4,pcc,4.0,optimized,100,40,1.035253069524625,0.8161838115716141,0.5780827922908814,0.9986347454892
4,pcc,4.0,optimized,100,45,1.035253069524625,0.8161838115716141,0.5777318786549721,0.9992640272533826
4,pcc,4.0,optimized,100,50,1.035253069524625,0.8161838115716141,0.5774232520568408,0.9994095942824505
4,pcc,1.0,baseline,100,5,1.0063956932307085,0.7989175243295269,0.6746553552492047,0.7242174072708788
4,pcc,1.0,baseline,100,10,1.0063956932307085,0.7989175243295269,0.6260322510057399,0.8784929343694339
4,pcc,1.0,baseline,100,15,1.0063956932307085,0.7989175243295269,0.604990055308189,0.9456487241406301
4,pcc,1.0,baseline,100,20,1.0063956932307085,0.7989175243295269,0.5919543698799926,0.9752663115626631
4,pcc,1.0,baseline,100,25,1.0063956932307085,0.7989175243295269,0.5848833168455481,0.9880969808615603
4,pcc,1.0,baseline,100,30,1.0063956932307085,0.7989175243295269,0.5808248813383247,0.9941427619642512
4,pcc,1.0,baseline,100,35,1.0063956932307085,0.7989175243295269,0.5791885557187413,0.9974284994354599
4,pcc,1.0,baseline,100,40,1.0063956932307085,0.7989175243295269,0.578056281156205,0.9984557278234879
4,pcc,1.0,baseline,100,45,1.0063956932307085,0.7989175243295269,0.5776611822958346,0.9989465187336269
4,pcc,1.0,baseline,100,50,1.0063956932307085,0.7989175243295269,0.5774020431490995,0.9991848751813269
4,cosine,1.0,optimized,10,5,1.0246096510258984,0.8124694523301722,0.6716861081654295,0.7201945912087455
4,cosine,1.0,optimized,10,10,1.0246096510258984,0.8124694523301722,0.6253959837735024,0.8774667162213421
4,cosine,1.0,optimized,10,15,1.0246096510258984,0.8124694523301722,0.6032933426888888,0.9439969644518579
4,cosine,1.0,optimized,10,20,1.0246096510258984,0.8124694523301722,0.5914771694558144,0.9738293602545631
4,cosine,1.0,optimized,10,25,1.0246096510258984,0.8124694523301722,0.5847136455836179,0.9884184142226359
4,cosine,1.0,optimized,10,30,1.0246096510258984,0.8124694523301722,0.5808248813383247,0.9945598896384057
4,cosine,1.0,optimized,10,35,1.0246096510258984,0.8124694523301722,0.5790067650809592,0.9973062419416312
4,cosine,1.0,optimized,10,40,1.0246096510258984,0.8124694523301722,0.5779237254828221,0.99851924818617
4,cosine,1.0,optimized,10,45,1.0246096510258984,0.8124694523301722,0.577590485936697,0.9991329950703104
